date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2018-03-15,Wheat flour - Retail,KG,cereals and tubers,189.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,58,15,5,1,1938_58_15_5,1
2018-04-15,Wheat flour - Retail,KG,cereals and tubers,195.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,58,15,5,1,1938_58_15_5,1
2016-07-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2016-08-15,Rice (imported) - Retail,KG,cereals and tubers,413.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2016-09-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2016-10-15,Rice (imported) - Retail,KG,cereals and tubers,425.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2016-11-15,Rice (imported) - Retail,KG,cereals and tubers,438.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2016-12-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-01-15,Rice (imported) - Retail,KG,cereals and tubers,425.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-02-15,Rice (imported) - Retail,KG,cereals and tubers,450.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-03-15,Rice (imported) - Retail,KG,cereals and tubers,450.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-04-15,Rice (imported) - Retail,KG,cereals and tubers,488.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-05-15,Rice (imported) - Retail,KG,cereals and tubers,513.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-06-15,Rice (imported) - Retail,KG,cereals and tubers,550.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-07-15,Rice (imported) - Retail,KG,cereals and tubers,513.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-08-15,Rice (imported) - Retail,KG,cereals and tubers,525.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-09-15,Rice (imported) - Retail,KG,cereals and tubers,525.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-10-15,Rice (imported) - Retail,KG,cereals and tubers,537.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-11-15,Rice (imported) - Retail,KG,cereals and tubers,618.75,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2017-12-15,Rice (imported) - Retail,KG,cereals and tubers,700.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2018-01-15,Rice (imported) - Retail,KG,cereals and tubers,706.25,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2018-02-15,Rice (imported) - Retail,KG,cereals and tubers,706.25,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2018-03-15,Rice (imported) - Retail,KG,cereals and tubers,700.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2018-04-15,Rice (imported) - Retail,KG,cereals and tubers,700.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,64,15,5,1,1938_64_15_5,
2016-07-15,Beans (white) - Retail,KG,pulses and nuts,313.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2016-08-15,Beans (white) - Retail,KG,pulses and nuts,375.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2016-09-15,Beans (white) - Retail,KG,pulses and nuts,300.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2016-10-15,Beans (white) - Retail,KG,pulses and nuts,325.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2016-11-15,Beans (white) - Retail,KG,pulses and nuts,358.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2016-12-15,Beans (white) - Retail,KG,pulses and nuts,364.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-01-15,Beans (white) - Retail,KG,pulses and nuts,364.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-02-15,Beans (white) - Retail,KG,pulses and nuts,395.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-03-15,Beans (white) - Retail,KG,pulses and nuts,363.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-04-15,Beans (white) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-05-15,Beans (white) - Retail,KG,pulses and nuts,438.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-06-15,Beans (white) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-07-15,Beans (white) - Retail,KG,pulses and nuts,413.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-08-15,Beans (white) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-09-15,Beans (white) - Retail,KG,pulses and nuts,438.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-10-15,Beans (white) - Retail,KG,pulses and nuts,462.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-11-15,Beans (white) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2017-12-15,Beans (white) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2018-01-15,Beans (white) - Retail,KG,pulses and nuts,462.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2018-02-15,Beans (white) - Retail,KG,pulses and nuts,462.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2018-03-15,Beans (white) - Retail,KG,pulses and nuts,475.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2018-04-15,Beans (white) - Retail,KG,pulses and nuts,475.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,66,15,5,5,1938_66_15_5,
2016-07-15,Potatoes - Retail,KG,cereals and tubers,288.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2016-08-15,Potatoes - Retail,KG,cereals and tubers,225.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2016-09-15,Potatoes - Retail,KG,cereals and tubers,288.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2016-10-15,Potatoes - Retail,KG,cereals and tubers,325.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2016-11-15,Potatoes - Retail,KG,cereals and tubers,350.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2016-12-15,Potatoes - Retail,KG,cereals and tubers,363.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-01-15,Potatoes - Retail,KG,cereals and tubers,363.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-02-15,Potatoes - Retail,KG,cereals and tubers,288.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-03-15,Potatoes - Retail,KG,cereals and tubers,213.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-04-15,Potatoes - Retail,KG,cereals and tubers,263.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-05-15,Potatoes - Retail,KG,cereals and tubers,250.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-06-15,Potatoes - Retail,KG,cereals and tubers,200.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-07-15,Potatoes - Retail,KG,cereals and tubers,225.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-08-15,Potatoes - Retail,KG,cereals and tubers,300.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-09-15,Potatoes - Retail,KG,cereals and tubers,250.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-10-15,Potatoes - Retail,KG,cereals and tubers,350.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-11-15,Potatoes - Retail,KG,cereals and tubers,350.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2017-12-15,Potatoes - Retail,KG,cereals and tubers,400.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2018-01-15,Potatoes - Retail,KG,cereals and tubers,337.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2018-02-15,Potatoes - Retail,KG,cereals and tubers,337.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2018-03-15,Potatoes - Retail,KG,cereals and tubers,275.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2018-04-15,Potatoes - Retail,KG,cereals and tubers,337.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,83,15,5,1,1938_83_15_5,
2016-07-15,Wheat - Retail,KG,cereals and tubers,100.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2016-08-15,Wheat - Retail,KG,cereals and tubers,100.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2016-09-15,Wheat - Retail,KG,cereals and tubers,100.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2016-10-15,Wheat - Retail,KG,cereals and tubers,108.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2016-11-15,Wheat - Retail,KG,cereals and tubers,134.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2016-12-15,Wheat - Retail,KG,cereals and tubers,140.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-01-15,Wheat - Retail,KG,cereals and tubers,140.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-02-15,Wheat - Retail,KG,cereals and tubers,148.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-03-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-04-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-05-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-06-15,Wheat - Retail,KG,cereals and tubers,145.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-07-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-08-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-09-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-10-15,Wheat - Retail,KG,cereals and tubers,142.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-11-15,Wheat - Retail,KG,cereals and tubers,155.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2017-12-15,Wheat - Retail,KG,cereals and tubers,170.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2018-01-15,Wheat - Retail,KG,cereals and tubers,165.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2018-02-15,Wheat - Retail,KG,cereals and tubers,165.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2018-03-15,Wheat - Retail,KG,cereals and tubers,167.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2018-04-15,Wheat - Retail,KG,cereals and tubers,170.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,84,15,5,1,1938_84_15_5,
2016-07-15,Eggs - Retail,Unit,"meat, fish and eggs",32.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2016-08-15,Eggs - Retail,Unit,"meat, fish and eggs",33.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2016-09-15,Eggs - Retail,Unit,"meat, fish and eggs",36.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2016-10-15,Eggs - Retail,Unit,"meat, fish and eggs",38.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2016-11-15,Eggs - Retail,Unit,"meat, fish and eggs",36.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2016-12-15,Eggs - Retail,Unit,"meat, fish and eggs",35.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-01-15,Eggs - Retail,Unit,"meat, fish and eggs",35.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-02-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-03-15,Eggs - Retail,Unit,"meat, fish and eggs",36.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-04-15,Eggs - Retail,Unit,"meat, fish and eggs",35.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-05-15,Eggs - Retail,Unit,"meat, fish and eggs",35.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-06-15,Eggs - Retail,Unit,"meat, fish and eggs",30.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-07-15,Eggs - Retail,Unit,"meat, fish and eggs",28.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-08-15,Eggs - Retail,Unit,"meat, fish and eggs",29.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-09-15,Eggs - Retail,Unit,"meat, fish and eggs",34.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-10-15,Eggs - Retail,Unit,"meat, fish and eggs",33.75,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-11-15,Eggs - Retail,Unit,"meat, fish and eggs",35.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2017-12-15,Eggs - Retail,Unit,"meat, fish and eggs",35.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2018-01-15,Eggs - Retail,Unit,"meat, fish and eggs",37.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2018-02-15,Eggs - Retail,Unit,"meat, fish and eggs",37.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2018-03-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2018-04-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,92,15,33,2,1938_92_15_33,
2016-07-15,Oil (vegetable) - Retail,L,oil and fats,376.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2016-08-15,Oil (vegetable) - Retail,L,oil and fats,333.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2016-09-15,Oil (vegetable) - Retail,L,oil and fats,318.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2016-10-15,Oil (vegetable) - Retail,L,oil and fats,303.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2016-11-15,Oil (vegetable) - Retail,L,oil and fats,306.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2016-12-15,Oil (vegetable) - Retail,L,oil and fats,315.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-01-15,Oil (vegetable) - Retail,L,oil and fats,358.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-02-15,Oil (vegetable) - Retail,L,oil and fats,403.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-03-15,Oil (vegetable) - Retail,L,oil and fats,390.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-04-15,Oil (vegetable) - Retail,L,oil and fats,378.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-05-15,Oil (vegetable) - Retail,L,oil and fats,392.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-06-15,Oil (vegetable) - Retail,L,oil and fats,393.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-07-15,Oil (vegetable) - Retail,L,oil and fats,373.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-08-15,Oil (vegetable) - Retail,L,oil and fats,368.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-09-15,Oil (vegetable) - Retail,L,oil and fats,360.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-10-15,Oil (vegetable) - Retail,L,oil and fats,368.75,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-11-15,Oil (vegetable) - Retail,L,oil and fats,400.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2017-12-15,Oil (vegetable) - Retail,L,oil and fats,475.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2018-01-15,Oil (vegetable) - Retail,L,oil and fats,468.75,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2018-02-15,Oil (vegetable) - Retail,L,oil and fats,468.75,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2018-03-15,Oil (vegetable) - Retail,L,oil and fats,457.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2018-04-15,Oil (vegetable) - Retail,L,oil and fats,461.25,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,96,15,15,6,1938_96_15_15,
2016-07-15,Sugar - Retail,KG,miscellaneous food,315.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,258.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2016-09-15,Sugar - Retail,KG,miscellaneous food,273.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2016-10-15,Sugar - Retail,KG,miscellaneous food,255.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2016-11-15,Sugar - Retail,KG,miscellaneous food,268.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2016-12-15,Sugar - Retail,KG,miscellaneous food,270.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-01-15,Sugar - Retail,KG,miscellaneous food,280.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-02-15,Sugar - Retail,KG,miscellaneous food,285.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-03-15,Sugar - Retail,KG,miscellaneous food,280.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,265.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-05-15,Sugar - Retail,KG,miscellaneous food,273.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,253.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,250.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,253.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,248.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,247.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,262.5,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,260.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2018-01-15,Sugar - Retail,KG,miscellaneous food,265.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2018-02-15,Sugar - Retail,KG,miscellaneous food,265.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2018-03-15,Sugar - Retail,KG,miscellaneous food,270.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2018-04-15,Sugar - Retail,KG,miscellaneous food,270.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,97,15,5,7,1938_97_15_5,
2016-07-15,Lentils - Retail,KG,pulses and nuts,488.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2016-08-15,Lentils - Retail,KG,pulses and nuts,463.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2016-09-15,Lentils - Retail,KG,pulses and nuts,488.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2016-10-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2016-11-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2016-12-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-01-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-02-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-03-15,Lentils - Retail,KG,pulses and nuts,538.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-04-15,Lentils - Retail,KG,pulses and nuts,588.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-05-15,Lentils - Retail,KG,pulses and nuts,588.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-06-15,Lentils - Retail,KG,pulses and nuts,575.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-07-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-08-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-09-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-10-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-11-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
2017-12-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Al Bayda,3410,Al Bayda City,1938,108,15,5,5,1938_108_15_5,
